,標題,價格,商品網址,圖片網址
1535,BILLABONG ALL HAPPENING 吊帶短褲 鵝黃-6508504SBU,895,https://shopee.tw//BILLABONG-ALL-HAPPENING-吊帶短褲-鵝黃-6508504SBU-i.178207524.24200411485?sp_atk=4ccc716e-81c8-4305-9de3-2fea7cee0486&xptdk=4ccc716e-81c8-4305-9de3-2fea7cee0486,https://down-tw.img.susercontent.com/file/tw-11134207-7r98o-lntg61q5hr190c_tn
1536,KANGOL 男女 圓領長袖上衣 黑-6255100220,"1,190",https://shopee.tw//KANGOL-男女-圓領長袖上衣-黑-6255100220-i.178207524.24154226645?sp_atk=699ca0cb-4f02-4e03-b11e-83046709e44d&xptdk=699ca0cb-4f02-4e03-b11e-83046709e44d,https://down-tw.img.susercontent.com/file/tw-11134207-7r991-lpj59xnt6mft4c_tn
1537,The North Face W ALTAMESA 300 女 野跑鞋NF0A8A9SWID,"4,161",https://shopee.tw//The-North-Face-W-ALTAMESA-300-女-野跑鞋NF0A8A9SWID-i.178207524.24110762247?sp_atk=5dfaf533-1a70-4962-b8c4-5bb652fd116a&xptdk=5dfaf533-1a70-4962-b8c4-5bb652fd116a,https://down-tw.img.susercontent.com/file/tw-11134207-7r98z-lqx0xc7qlbew89_tn
1538,The North Face 92 RIPSTOP NUPTSE JACKET 男 羽絨外套NF0A86ZQPIB,"15,561",https://shopee.tw//The-North-Face-92-RIPSTOP-NUPTSE-JACKET-男-羽絨外套NF0A86ZQPIB-i.178207524.24110711575?sp_atk=e5b50aa6-957d-402c-bb02-77d13b15d9f6&xptdk=e5b50aa6-957d-402c-bb02-77d13b15d9f6,https://down-tw.img.susercontent.com/file/tw-11134207-7r98x-lqws3ntwbe8i0a_tn
1539,KANGOL 男女 連帽外套 深藍-6255140480,"1,390",https://shopee.tw//KANGOL-男女-連帽外套-深藍-6255140480-i.178207524.24104290882?sp_atk=dcb4e68f-0194-49f6-b0bd-52ad8f987b54&xptdk=dcb4e68f-0194-49f6-b0bd-52ad8f987b54,https://down-tw.img.susercontent.com/file/tw-11134207-7r991-lpj894ns78rd62_tn
1540,Lafuma DOWN 男 保暖防風羽絨外套 灰-LFV122356099,"5,984",https://shopee.tw//Lafuma-DOWN-男-保暖防風羽絨外套-灰-LFV122356099-i.178207524.24102109234?sp_atk=50416038-a7e1-4f15-8655-01e4c2b59f59&xptdk=50416038-a7e1-4f15-8655-01e4c2b59f59,https://down-tw.img.susercontent.com/file/tw-11134207-7r98x-lomb8zjsfim22e_tn
1541,The North Face 3WAY DAYPACK  中 後背包NF0A8AMNKX7,"6,061",https://shopee.tw//The-North-Face-3WAY-DAYPACK-中-後背包NF0A8AMNKX7-i.178207524.24060868186?sp_atk=0ff6263e-b4c7-4e3c-96ca-dcfd9a39e208&xptdk=0ff6263e-b4c7-4e3c-96ca-dcfd9a39e208,https://down-tw.img.susercontent.com/file/tw-11134207-7r98o-lqy5jsxhht6w9b_tn
1542,The North Face TNF LOGO布標保暖 男女 針織毛帽NF0A3FJXLK5,"1,216",https://shopee.tw//The-North-Face-TNF-LOGO布標保暖-男女-針織毛帽NF0A3FJXLK5-i.178207524.24060770493?sp_atk=20e6fb2e-f6cf-4e27-b63e-cf4fbfd6733a&xptdk=20e6fb2e-f6cf-4e27-b63e-cf4fbfd6733a,https://down-tw.img.susercontent.com/file/tw-11134207-7r98x-lqx0xc9ehh54b2_tn
1543,The North Face 1996 RETRO NUPTSE JACKET 男 羽絨外套NF0A3C8D92A,"12,880",https://shopee.tw//The-North-Face-1996-RETRO-NUPTSE-JACKET-男-羽絨外套NF0A3C8D92A-i.178207524.24010710357?sp_atk=d27f4856-4778-4b77-b920-fee2023cd9ca&xptdk=d27f4856-4778-4b77-b920-fee2023cd9ca,https://down-tw.img.susercontent.com/file/tw-11134207-7r98y-lqws3ntw8ljc6e_tn
1544,KANGOL 男女 連帽上衣 咖啡-6255105402,"1,190",https://shopee.tw//KANGOL-男女-連帽上衣-咖啡-6255105402-i.178207524.24004269060?sp_atk=a15a6aca-880e-4aad-83ec-0a56593454f6&xptdk=a15a6aca-880e-4aad-83ec-0a56593454f6,https://down-tw.img.susercontent.com/file/tw-11134207-7r990-lpj6empdi6gi18_tn
1545,KANGOL 男女 連帽上衣 黑-6255105220,"1,390",https://shopee.tw//KANGOL-男女-連帽上衣-黑-6255105220-i.178207524.24004245160?sp_atk=355fffcc-1923-4674-8af6-577886210fbf&xptdk=355fffcc-1923-4674-8af6-577886210fbf,https://down-tw.img.susercontent.com/file/tw-11134207-7r98w-lpj59xphb7kp12_tn
1546,The North Face W MOONLIGHT OVERSIZED CREW 女 圓領套頭衫NF0A83SPI0V,"3,285",https://shopee.tw//The-North-Face-W-MOONLIGHT-OVERSIZED-CREW-女-圓領套頭衫NF0A83SPI0V-i.178207524.24000452700?sp_atk=b9285349-b728-491f-b610-9a09e59cd29d&xptdk=b9285349-b728-491f-b610-9a09e59cd29d,https://down-tw.img.susercontent.com/file/tw-11134207-7r98r-lntsr4emijp532_tn
1547,CHUMS Kids Booby Face Pullover Parka 童 連帽上衣 4色-CH201072-,"1,786",https://shopee.tw//CHUMS-Kids-Booby-Face-Pullover-Parka-童-連帽上衣-4色-CH201072--i.178207524.23985351540?sp_atk=b0ce039f-4a3f-4807-b8b4-a9c74235e20c&xptdk=b0ce039f-4a3f-4807-b8b4-a9c74235e20c,https://down-tw.img.susercontent.com/file/tw-11134207-7r992-lnjqz62tslct07_tn
1548,CHUMS Bear Bell 熊鈴 5色 CH611152-,314,https://shopee.tw//CHUMS-Bear-Bell-熊鈴-5色-CH611152--i.178207524.23984687248?sp_atk=159afab2-c1de-44ee-b48d-733bcc9832ff&xptdk=159afab2-c1de-44ee-b48d-733bcc9832ff,https://down-tw.img.susercontent.com/file/tw-11134207-7r991-lnb6r9utmsrh5a_tn
1549,Lafuma ACCESS SOFTSHELL 男 防風防潑長褲 灰-LFV122286099,"3,184",https://shopee.tw//Lafuma-ACCESS-SOFTSHELL-男-防風防潑長褲-灰-LFV122286099-i.178207524.23961756114?sp_atk=5c385584-a1d5-4970-b708-049cb3d84400&xptdk=5c385584-a1d5-4970-b708-049cb3d84400,https://down-tw.img.susercontent.com/file/tw-11134207-7r990-lomb8zioebuy6e_tn
1550,BILLABONG 男 FIFTY50 M BDSH SUS 衝浪褲 拼接黑-ABYBS00302SUS,"1,992",https://shopee.tw//BILLABONG-男-FIFTY50-M-BDSH-SUS-衝浪褲-拼接黑-ABYBS00302SUS-i.178207524.23960450314?sp_atk=c12ed698-3bf1-40a5-baa0-40f42aea6df4&xptdk=c12ed698-3bf1-40a5-baa0-40f42aea6df4,https://down-tw.img.susercontent.com/file/tw-11134207-7r991-lntizy7h455p97_tn
1551,The North Face M 1996 RETRO NUPTSE VEST 男 羽絨背心NF0A3JQQ92A,"8,380",https://shopee.tw//The-North-Face-M-1996-RETRO-NUPTSE-VEST-男-羽絨背心NF0A3JQQ92A-i.178207524.23886014770?sp_atk=92dc0d1b-952d-4052-b1ba-29a0ae860ae6&xptdk=92dc0d1b-952d-4052-b1ba-29a0ae860ae6,https://down-tw.img.susercontent.com/file/tw-11134207-7r98p-lnv8170invp550_tn
1552,CHUMS Spring Dale Sacoche側背包 Leaf & Tree-CH603551Z291,"1,121",https://shopee.tw//CHUMS-Spring-Dale-Sacoche側背包-Leaf-Tree-CH603551Z291-i.178207524.23884683375?sp_atk=9ba561b7-defd-4122-a375-b5370980778b&xptdk=9ba561b7-defd-4122-a375-b5370980778b,https://down-tw.img.susercontent.com/file/tw-11134207-7r98w-lnb5flgvebdp4c_tn
1553,CHUMS 女 Heavy Weight CHUMS Logo L/S Dress長袖洋裝 淺棕-CH181274B00,"2,261",https://shopee.tw//CHUMS-女-Heavy-Weight-CHUMS-Logo-L-S-Dress長袖洋裝-淺棕-CH181274B00-i.178207524.23884647571?sp_atk=93f71c83-02df-40aa-967f-b3390bde1030&xptdk=93f71c83-02df-40aa-967f-b3390bde1030,https://down-tw.img.susercontent.com/file/tw-11134207-7r98o-lnay79vrkuu5cc_tn
1554,Lafuma SENTINEL 男 有機棉短袖排汗衣 灰-LFV118156099,"1,024",https://shopee.tw//Lafuma-SENTINEL-男-有機棉短袖排汗衣-灰-LFV118156099-i.178207524.23861754104?sp_atk=35f52300-addb-4e19-bb3a-c792d2de9175&xptdk=35f52300-addb-4e19-bb3a-c792d2de9175,https://down-tw.img.susercontent.com/file/tw-11134207-7r98z-lom8gqe419tm04_tn
1555,SKECHERS GO RUN TRAIL ALTITUDE_NITE OWL 女跑步鞋-黑彩-129231BKMT,"3,140",https://shopee.tw//SKECHERS-GO-RUN-TRAIL-ALTITUDE_NITE-OWL-女跑步鞋-黑彩-129231BKMT-i.178207524.23860496234?sp_atk=17bf8694-182e-4889-81c4-560f42871fd4&xptdk=17bf8694-182e-4889-81c4-560f42871fd4,https://down-tw.img.susercontent.com/file/tw-11134207-7r98z-lnv6g5d9xaux59_tn
1556,CHUMS Camping Boa Parka刷毛風格外套 Khaki Crazy-CH041384C074,"6,251",https://shopee.tw//CHUMS-Camping-Boa-Parka刷毛風格外套-Khaki-Crazy-CH041384C074-i.178207524.23859076597?sp_atk=52211dfc-726a-4b5d-9dc4-3e84466ec2d6&xptdk=52211dfc-726a-4b5d-9dc4-3e84466ec2d6,https://down-tw.img.susercontent.com/file/tw-11134207-7r992-ln9uqur1uhq15b_tn
1557,CHUMS Kid's Logo Crew Top 童 圓領套頭衫 4色-CH201071,"1,596",https://shopee.tw//CHUMS-Kid's-Logo-Crew-Top-童-圓領套頭衫-4色-CH201071-i.178207524.23785355547?sp_atk=0017e593-f91c-47c2-8b17-4cf337ebffdc&xptdk=0017e593-f91c-47c2-8b17-4cf337ebffdc,https://down-tw.img.susercontent.com/file/tw-11134207-7r98s-lnjqormrzgop9c_tn
1558,KANGOL 男女 刷毛連帽上衣 白-6255105500,"1,390",https://shopee.tw//KANGOL-男女-刷毛連帽上衣-白-6255105500-i.178207524.23763436703?sp_atk=270b139d-0db8-4a64-b3fb-8f8dbf28551b&xptdk=270b139d-0db8-4a64-b3fb-8f8dbf28551b,https://down-tw.img.susercontent.com/file/tw-11134207-7r98t-lpj6emqh3wvmeb_tn
1559,CHUMS 男 Bonding Fleece No Collar Vest刷毛背心 淺棕色-CH041358B001,"3,686",https://shopee.tw//CHUMS-男-Bonding-Fleece-No-Collar-Vest刷毛背心-淺棕色-CH041358B001-i.178207524.23688223282?sp_atk=d1290a82-ea27-4aaf-afd3-74661c3ad837&xptdk=d1290a82-ea27-4aaf-afd3-74661c3ad837,https://down-tw.img.susercontent.com/file/tw-11134207-7r98t-lp7gaoap2mwj61_tn
1560,CHUMS Water Gun T短袖上衣 芥黃色-CH012391Y002,"1,311",https://shopee.tw//CHUMS-Water-Gun-T短袖上衣-芥黃色-CH012391Y002-i.178207524.23684560819?sp_atk=702c4ee1-9059-41d6-b5ec-ca7c68c2d9d3&xptdk=702c4ee1-9059-41d6-b5ec-ca7c68c2d9d3,https://down-tw.img.susercontent.com/file/tw-11134207-7r990-ln9uquqi0wt9c9_tn
1561,BILLABONG 男 SUNDAYS M BDSH MRE 衝浪褲 深藍-ABYBS00234MRE,"1,592",https://shopee.tw//BILLABONG-男-SUNDAYS-M-BDSH-MRE-衝浪褲-深藍-ABYBS00234MRE-i.178207524.23660448134?sp_atk=272986cd-6625-445e-a25b-f9d59674c333&xptdk=272986cd-6625-445e-a25b-f9d59674c333,https://down-tw.img.susercontent.com/file/tw-11134207-7r98t-lntgv4bhimn1bc_tn
1562,CHUMS 40 Years Cake T 女短袖上衣 4色 CH112390-,"1,311",https://shopee.tw//CHUMS-40-Years-Cake-T-女短袖上衣-4色-CH112390--i.178207524.23659854385?sp_atk=c20148ad-5881-4d58-974d-fae30b82537f&xptdk=c20148ad-5881-4d58-974d-fae30b82537f,https://down-tw.img.susercontent.com/file/tw-11134207-7r98p-lnjopj3iobvh77_tn
1563,CHUMS Booby Logo Brushed L/S T-Shirt長袖T恤 淺棕-CH012304B001,"1,501",https://shopee.tw//CHUMS-Booby-Logo-Brushed-L-S-T-Shirt長袖T恤-淺棕-CH012304B001-i.178207524.23659057461?sp_atk=d13bacca-2578-41b5-a70c-499642be81e8&xptdk=d13bacca-2578-41b5-a70c-499642be81e8,https://down-tw.img.susercontent.com/file/tw-11134207-7r992-ln9s278bpb8dfc_tn
1564,CHUMS 女 Keystone Ladys L/S Layard T-Shirt兩件式風格長袖上衣  灰-CH1812,"2,831",https://shopee.tw//CHUMS-女-Keystone-Ladys-L-S-Layard-T-Shirt兩件式風格長袖上衣-灰-CH1812-i.178207524.23584645093?sp_atk=9dd230ca-a53a-470d-83ca-7e7eb728d646&xptdk=9dd230ca-a53a-470d-83ca-7e7eb728d646,https://down-tw.img.susercontent.com/file/tw-11134207-7r98v-lnaw52yy7ol561_tn
1565,CHUMS Booby Logo Rainbow Islands T短袖上衣 卡其綠-CH012389M022,"1,311",https://shopee.tw//CHUMS-Booby-Logo-Rainbow-Islands-T短袖上衣-卡其綠-CH012389M022-i.178207524.23584557598?sp_atk=db9d75c3-3245-4ac9-af13-a34fea863089&xptdk=db9d75c3-3245-4ac9-af13-a34fea863089,https://down-tw.img.susercontent.com/file/tw-11134207-7r98q-ln9t3z77o4zd70_tn
1566,The North Face LF WIND JACKET - AP 男防曬防風薄外套-藍-NF0A4NEFLV2,"2,522",https://shopee.tw//The-North-Face-LF-WIND-JACKET-AP-男防曬防風薄外套-藍-NF0A4NEFLV2-i.178207524.23484837987?sp_atk=185b433c-1ee3-4648-9e50-ef62ff50ed3b&xptdk=185b433c-1ee3-4648-9e50-ef62ff50ed3b,https://down-tw.img.susercontent.com/file/tw-11134207-7r98p-lncp3p8c8g7x98_tn
1567,CHUMS  Bush Pilot Cap 童 休閒帽 4色-CH251059,931,https://shopee.tw//CHUMS-Bush-Pilot-Cap-童-休閒帽-4色-CH251059-i.178207524.23384669676?sp_atk=dae8a6ec-e023-44dc-9f71-d651d5614f9a&xptdk=dae8a6ec-e023-44dc-9f71-d651d5614f9a,https://down-tw.img.susercontent.com/file/tw-11134207-7r98p-lnb47a4tf7sp05_tn
1568,CHUMS Logo Stars and Stripes T短袖上衣 深藍色-CH012388N001,"1,311",https://shopee.tw//CHUMS-Logo-Stars-and-Stripes-T短袖上衣-深藍色-CH012388N001-i.178207524.23384554985?sp_atk=647da5a4-add1-40bd-9a35-8cfa4cdd9765&xptdk=647da5a4-add1-40bd-9a35-8cfa4cdd9765,https://down-tw.img.susercontent.com/file/tw-11134207-7r98u-ln9t3z77a3ax41_tn
1569,The North Face 1996Nuptse 經典ICON 男羽絨外套-黑白-NF0A3C8DOVW,"14,880",https://shopee.tw//The-North-Face-1996Nuptse-經典ICON-男羽絨外套-黑白-NF0A3C8DOVW-i.178207524.23362237377?sp_atk=c6866538-5188-48cd-b44b-a765a8ed6e43&xptdk=c6866538-5188-48cd-b44b-a765a8ed6e43,https://down-tw.img.susercontent.com/file/tw-11134207-7r98y-loxd76gb3sxjbe_tn
1570,Lafuma SENTINEL POCKET TEE 男 短袖上衣 麻灰-LFV123208014,"1,184",https://shopee.tw//Lafuma-SENTINEL-POCKET-TEE-男-短袖上衣-麻灰-LFV123208014-i.178207524.23361749854?sp_atk=35022faf-ff63-4724-bbef-ef6231274f53&xptdk=35022faf-ff63-4724-bbef-ef6231274f53,https://down-tw.img.susercontent.com/file/tw-11134207-7r98z-lom8gqdksrui36_tn
1571,CHUMS Booby Face Pullover Parka連帽上衣 -CH001419C091,"3,116",https://shopee.tw//CHUMS-Booby-Face-Pullover-Parka連帽上衣-CH001419C091-i.178207524.23359048547?sp_atk=23f31987-4be8-4d6e-9b68-111944fb09a6&xptdk=23f31987-4be8-4d6e-9b68-111944fb09a6,https://down-tw.img.susercontent.com/file/tw-11134207-7r98r-ln9or4r2hhu2cf_tn
1572,The North Face 女防水透氣保暖連帽三合一外套-黑-NF0A88RXJK3,"8,697",https://shopee.tw//The-North-Face-女防水透氣保暖連帽三合一外套-黑-NF0A88RXJK3-i.178207524.23285097298?sp_atk=0091befc-dc7c-4b15-8123-9645a84230d1&xptdk=0091befc-dc7c-4b15-8123-9645a84230d1,https://down-tw.img.susercontent.com/file/tw-11134207-7r98y-lngyp4i9r4u1da_tn
1573,Lafuma CALI 女 保暖刷毛外套 玫瑰木-LFV121616100,"2,864",https://shopee.tw//Lafuma-CALI-女-保暖刷毛外套-玫瑰木-LFV121616100-i.178207524.23261759167?sp_atk=cb76cc5c-b30a-4728-91aa-29f64c7d66ab&xptdk=cb76cc5c-b30a-4728-91aa-29f64c7d66ab,https://down-tw.img.susercontent.com/file/tw-11134207-7r992-lomcelx3h3p67f_tn
1574,Lafuma SHIFT GTX 女 防水外套 灰-LFV115469725,"6,864",https://shopee.tw//Lafuma-SHIFT-GTX-女-防水外套-灰-LFV115469725-i.178207524.23187259892?sp_atk=681e5d74-2a88-48f6-934f-d20b5ac83c5a&xptdk=681e5d74-2a88-48f6-934f-d20b5ac83c5a,https://down-tw.img.susercontent.com/file/tw-11134207-7r990-lomcm51h2mm2dc_tn
1575,CHUMS Logo Pop Up Trash Can收納桶 2色-CH603525,"1,501",https://shopee.tw//CHUMS-Logo-Pop-Up-Trash-Can收納桶-2色-CH603525-i.178207524.23184675195?sp_atk=254683d1-bac8-4bd0-81ae-d577f944bf40&xptdk=254683d1-bac8-4bd0-81ae-d577f944bf40,https://down-tw.img.susercontent.com/file/tw-11134207-7r98q-lnb4d9luqi3h6f_tn
1576,CHUMS Booby Bucket Hat 風格帽 3色-CH051340,"1,406",https://shopee.tw//CHUMS-Booby-Bucket-Hat-風格帽-3色-CH051340-i.178207524.23184669079?sp_atk=a2de2755-1af8-4b14-8a05-588256a4ec7b&xptdk=a2de2755-1af8-4b14-8a05-588256a4ec7b,https://down-tw.img.susercontent.com/file/tw-11134207-7r98u-lnb096aefozd96_tn
1577,CHUMS 女Booby Logo Rainbow Islands T短袖上衣 4色CH112389-,"1,311",https://shopee.tw//CHUMS-女Booby-Logo-Rainbow-Islands-T短袖上衣-4色CH112389--i.178207524.23159850379?sp_atk=d11069f2-ff57-45d4-a695-b3cdbb2f374e&xptdk=d11069f2-ff57-45d4-a695-b3cdbb2f374e,https://down-tw.img.susercontent.com/file/tw-11134207-7r992-lnjopj3ivd4p26_tn
1578,CHUMS Corduroy Balloon Cargo Pants風格長褲 淺棕色-CH031306B001,"3,686",https://shopee.tw//CHUMS-Corduroy-Balloon-Cargo-Pants風格長褲-淺棕色-CH031306B001-i.178207524.23159070589?sp_atk=dd3cf139-bee9-4976-af01-e79436e482ad&xptdk=dd3cf139-bee9-4976-af01-e79436e482ad,https://down-tw.img.susercontent.com/file/tw-11134207-7r990-ln9uqur1ypfd8f_tn
1579,Lafuma SENTINEL POCKET TEE 男 短袖上衣 金黃-LFV123206766,"1,184",https://shopee.tw//Lafuma-SENTINEL-POCKET-TEE-男-短袖上衣-金黃-LFV123206766-i.178207524.23087253378?sp_atk=09efc092-1bc2-4c8d-8a44-68143ac78d30&xptdk=09efc092-1bc2-4c8d-8a44-68143ac78d30,https://down-tw.img.susercontent.com/file/tw-11134207-7r98y-lom8gqdkhj7ucb_tn
1580,SKECHERS GO RUN ELEVATE 女跑步鞋-粉-128346WPK,"2,370",https://shopee.tw//SKECHERS-GO-RUN-ELEVATE-女跑步鞋-粉-128346WPK-i.178207524.23060548610?sp_atk=5169a5ee-ce60-4830-a509-8d2866d4efe5&xptdk=5169a5ee-ce60-4830-a509-8d2866d4efe5,https://down-tw.img.susercontent.com/file/tw-11134207-7r98u-lnv6g5d9knqx74_tn
1581,CHUMS 女 Torrey Half Zip Dress半開襟長版洋裝  灰色-CH181273G001,"2,831",https://shopee.tw//CHUMS-女-Torrey-Half-Zip-Dress半開襟長版洋裝-灰色-CH181273G001-i.178207524.23059148551?sp_atk=3e40789c-cc9b-4058-ab4a-53e6cc48bb5e&xptdk=3e40789c-cc9b-4058-ab4a-53e6cc48bb5e,https://down-tw.img.susercontent.com/file/tw-11134207-7r98z-lnay79vrp2yhd1_tn
1582,Lafuma GRAPHIC 男 有機棉長袖上衣 黑-LFV122047523,"1,099",https://shopee.tw//Lafuma-GRAPHIC-男-有機棉長袖上衣-黑-LFV122047523-i.178207524.22987256947?sp_atk=2a443696-f9ca-4dc4-b95a-61074137a6f5&xptdk=2a443696-f9ca-4dc4-b95a-61074137a6f5,https://down-tw.img.susercontent.com/file/tw-11134207-7r98p-lomb1352qumib0_tn
1583,CHUMS Water Gun T短袖上衣 天空藍-CH012391A056,"1,311",https://shopee.tw//CHUMS-Water-Gun-T短袖上衣-天空藍-CH012391A056-i.178207524.22984563887?sp_atk=f1fdbea1-8262-4fa5-b673-e5e647a218c1&xptdk=f1fdbea1-8262-4fa5-b673-e5e647a218c1,https://down-tw.img.susercontent.com/file/tw-11134207-7r98z-ln9tr66lp1ctae_tn
1584,The North Face W MFO ML RAIN ZIP-IN 女 防水透氣外套 NF0A88RSI0V 豆沙粉,"5,028",https://shopee.tw//The-North-Face-W-MFO-ML-RAIN-ZIP-IN-女-防水透氣外套-NF0A88RSI0V-豆沙粉-i.178207524.22962256244?sp_atk=c54ef12f-abad-438c-b08a-2611f433887b&xptdk=c54ef12f-abad-438c-b08a-2611f433887b,https://down-tw.img.susercontent.com/file/tw-11134207-7r98x-loxhk71c0j8zc7_tn
1585,CHUMS 40 Years Cake T短袖上衣 深藍色-CH012390N001,"1,311",https://shopee.tw//CHUMS-40-Years-Cake-T短袖上衣-深藍色-CH012390N001-i.178207524.22959063059?sp_atk=4fc761f1-a51f-4ad3-988d-e806dac25bb7&xptdk=4fc761f1-a51f-4ad3-988d-e806dac25bb7,https://down-tw.img.susercontent.com/file/tw-11134207-7r98o-ln9tr66li0il2d_tn
1586,CHUMS Heavy Weight  Logo L/S T-Shirt長袖T恤  白-CH012298W001,"1,691",https://shopee.tw//CHUMS-Heavy-Weight-Logo-L-S-T-Shirt長袖T恤-白-CH012298W001-i.178207524.22959050519?sp_atk=a5a5b216-8c2c-46b0-834a-dcc6eade9e0a&xptdk=a5a5b216-8c2c-46b0-834a-dcc6eade9e0a,https://down-tw.img.susercontent.com/file/tw-11134207-7r990-ln9rajnyfqk98e_tn
1587,CHUMS Old Booby Face Brushed L/S T-Shirt 童 長袖T恤 米灰-CH211289G,"1,026",https://shopee.tw//CHUMS-Old-Booby-Face-Brushed-L-S-T-Shirt-童-長袖T恤-米灰-CH211289G-i.178207524.22884650533?sp_atk=75864069-5ff4-4874-b8ed-a6b9afb40956&xptdk=75864069-5ff4-4874-b8ed-a6b9afb40956,https://down-tw.img.susercontent.com/file/tw-11134207-7r98w-lnaymo5mqn9599_tn
1588,CHUMS Zion Camping T短袖上衣 珊瑚紅-CH012393R016,"1,311",https://shopee.tw//CHUMS-Zion-Camping-T短袖上衣-珊瑚紅-CH012393R016-i.178207524.22884569657?sp_atk=3b3d70ee-5446-4a69-b696-c06b69b544c1&xptdk=3b3d70ee-5446-4a69-b696-c06b69b544c1,https://down-tw.img.susercontent.com/file/tw-11134207-7r990-ln9uqur1ngvtfc_tn
1589,CHUMS Myton  College Half Zip Sweat半開襟大學衫  草綠-CH001398M076,"3,686",https://shopee.tw//CHUMS-Myton-College-Half-Zip-Sweat半開襟大學衫-草綠-CH001398M076-i.178207524.22884541054?sp_atk=5287a864-728c-42c2-9eb7-94edd09b7128&xptdk=5287a864-728c-42c2-9eb7-94edd09b7128,https://down-tw.img.susercontent.com/file/tw-11134207-7r98q-ln9or4r2hhww76_tn
1590,KANGOL 男女 格子外套 深卡其-6255149130,"1,290",https://shopee.tw//KANGOL-男女-格子外套-深卡其-6255149130-i.178207524.22863459590?sp_atk=fdc60982-89d9-4765-a11c-5aa5618ca3f6&xptdk=fdc60982-89d9-4765-a11c-5aa5618ca3f6,https://down-tw.img.susercontent.com/file/tw-11134207-7r98v-lpj98u4exdte14_tn
1591,KANGOL 男女 圓領長袖上衣 白-6255100200,"1,190",https://shopee.tw//KANGOL-男女-圓領長袖上衣-白-6255100200-i.178207524.22863399556?sp_atk=7ae8486a-0ab1-490d-ae11-ff185f66d704&xptdk=7ae8486a-0ab1-490d-ae11-ff185f66d704,https://down-tw.img.susercontent.com/file/tw-11134207-7r98r-lpj59xnje2b67a_tn
1592,CHUMS Recycle Small Trapezoid Shoulder側背包  2色-CH603528,"1,691",https://shopee.tw//CHUMS-Recycle-Small-Trapezoid-Shoulder側背包-2色-CH603528-i.178207524.22859174183?sp_atk=bc6de89f-4ece-4399-8738-6b788879ce68&xptdk=bc6de89f-4ece-4399-8738-6b788879ce68,https://down-tw.img.susercontent.com/file/tw-11134207-7r98y-lnb4stmz750d93_tn
1593,CHUMS 女 Heavy Weight CHUMS Logo L/S Dress長袖洋裝  棕色 CH181274B0,"2,261",https://shopee.tw//CHUMS-女-Heavy-Weight-CHUMS-Logo-L-S-Dress長袖洋裝-棕色-CH181274B0-i.178207524.22859150556?sp_atk=7da04e74-9ff7-4eb7-b628-78fd02fcd13f&xptdk=7da04e74-9ff7-4eb7-b628-78fd02fcd13f,https://down-tw.img.susercontent.com/file/tw-11134207-7r98y-lnay79vrta8t5d_tn
1594,CHUMS Booby Face Brushed L/S T-Shirt長袖T恤 米灰-CH012303G057,"1,501",https://shopee.tw//CHUMS-Booby-Face-Brushed-L-S-T-Shirt長袖T恤-米灰-CH012303G057-i.178207524.22859055514?sp_atk=59896d25-1afd-432d-9b4a-b38011df502b&xptdk=59896d25-1afd-432d-9b4a-b38011df502b,https://down-tw.img.susercontent.com/file/tw-11134207-7r991-ln9rajnypkjd63_tn
1595,CHUMS Oversized Mini CHUMS Logo T-Shirt短袖上衣 黑-CH012165K001,"1,406",https://shopee.tw//CHUMS-Oversized-Mini-CHUMS-Logo-T-Shirt短袖上衣-黑-CH012165K001-i.178207524.22859047931?sp_atk=0ea5a269-36dd-47aa-a01c-f776bc992a3a&xptdk=0ea5a269-36dd-47aa-a01c-f776bc992a3a,https://down-tw.img.susercontent.com/file/tw-11134207-7r990-ln9or4s68uiy66_tn
1596,CHUMS Elmo Fleece Reversible Bucket Hat雙面保暖帽 4色-CH051342,"1,501",https://shopee.tw//CHUMS-Elmo-Fleece-Reversible-Bucket-Hat雙面保暖帽-4色-CH051342-i.178207524.22784670698?sp_atk=a0b44033-1a14-4b01-9cfa-e316e07d57ed&xptdk=a0b44033-1a14-4b01-9cfa-e316e07d57ed,https://down-tw.img.susercontent.com/file/tw-11134207-7r992-lnb096aemptl26_tn
1597,CHUMS Stacking Camper Mug Cup Set 馬克杯組(4入)-CH6215830000,741,https://shopee.tw//CHUMS-Stacking-Camper-Mug-Cup-Set-馬克杯組(4入)-CH6215830000-i.178207524.22759192733?sp_atk=835f0cde-8296-48ff-b264-71e1954971f2&xptdk=835f0cde-8296-48ff-b264-71e1954971f2,https://down-tw.img.susercontent.com/file/tw-11134207-7r98y-lnb7dm0d7axpd5_tn
1598,CHUMS Booby Logo Brushed L/S T-Shirt長袖T恤  深藍-CH012304N001,"1,501",https://shopee.tw//CHUMS-Booby-Logo-Brushed-L-S-T-Shirt長袖T恤-深藍-CH012304N001-i.178207524.22759057210?sp_atk=cc304294-6366-49b6-b9c5-44fb02400070&xptdk=cc304294-6366-49b6-b9c5-44fb02400070,https://down-tw.img.susercontent.com/file/tw-11134207-7r98t-ln9s278btjcp71_tn
